request_id,age,spoke_with_agent,documents_send,documents_recieved,flag,delivery_pickup,session_duration,bounce_rate,sessions,visited_partners,step_1,step_2,step_3,user_type
650d93a268b1a071a02e54f0c9478901,34,1,0,0,0,pickup,128.0,0.0,1,0,0,0,0,new
cc7f4ba02c47df3cb0a0b3e201458270,31,0,0,0,0,delivery,62.0,0.0,1,0,1,0,0,new
d6350ae9ff49e8eb1ab22a1867b5c2d9,23,0,0,0,0,pickup,166.0,0.0,1,0,1,0,1,new
c40e596ffa286a0301a890adfde58fed,35,0,0,0,0,pickup,110.0,0.0,1,0,1,0,0,new
c4631333b3972570b096fdf73ab3497f,35,1,0,0,0,pickup,76.5,0.0,2,0,2,0,1,new
176778aa97a52206c05f0a659e50e02c,36,1,0,0,0,pickup,132.0,0.0,1,0,0,0,0,new
a4a7d3db6c15b2debd3f7aa871791eec,46,0,0,0,0,pickup,228.0,0.0,1,0,0,0,0,old
a4a7d3db6c15b2debd3f7aa871791eec,46,0,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
ee3f40fb7905a543a866cd6b6e62bbfd,29,1,0,0,0,pickup,107.0,0.0,1,0,0,0,0,new
1109cc4fe14e5faccefb54cfd0b4105f,28,1,0,0,0,delivery,43.0,0.0,1,0,1,0,0,old
1109cc4fe14e5faccefb54cfd0b4105f,28,1,0,0,0,pickup,485.0,0.0,1,0,1,0,0,new
67d1627271d1349cfe71757d2ce62e89,40,0,0,0,0,delivery,52.0,0.0,1,0,1,0,0,new
e8ab8d236781d7af88fd58e9d7995a77,35,1,0,0,0,pickup,156.0,0.0,1,0,0,0,0,new
0723c765567dc9b7a5f53c351ae7f9c5,23,0,0,0,0,pickup,40.0,0.0,1,0,0,0,0,new
ac77e164044542e3992c56da6ce81a6b,21,1,0,0,0,delivery,70.0,0.0,1,0,1,0,0,old
b6100a9a5ae95aadaedf73f1fd2f45ed,36,0,0,0,0,pickup,149.0,0.0,1,0,0,0,0,new
c689f0cef9447f52ab51df8d8e4fe2e1,31,1,0,0,0,delivery,159.0,0.0,1,0,1,0,0,new
55e0ef326a8a70fbb20bf078dc9415fe,43,1,0,0,0,delivery,78.0,0.0,1,0,1,0,0,new
1046066749d5812516ebca352b13b9a1,31,1,0,0,0,pickup,73.5,0.0,2,0,2,0,1,new
9db78b51cf8dcaa8d1191f28bda71cb9,21,1,0,0,0,pickup,121.0,0.0,1,0,1,0,1,new
1ae4a7d9fd2555015591366495dfd360,23,0,0,0,0,pickup,86.0,0.0,2,1,2,0,0,new
a843a95b6dbed2421756af7a123dfa89,36,1,0,0,0,delivery,131.0,0.0,1,0,1,0,0,new
b29e7875e109002469121cc5fa1f0a49,36,1,0,0,0,pickup,122.0,0.0,1,0,0,0,0,new
b12e2cb4b810436cc529c6ed6e19e214,49,1,0,0,0,pickup,345.0,0.0,1,0,0,0,0,new
5d843e8b9e583b2f3bcd44e24d4160ac,23,1,0,0,0,delivery,715.0,0.0,1,0,1,0,0,new
8e5169d6632109588e748dd999e89fa3,34,1,0,0,0,pickup,307.0,0.0,2,1,2,0,0,new
df7ef62d3d4d02bae6295eb25e0989dc,35,0,0,0,0,pickup,31.0,0.0,2,0,2,0,0,new
a4984cd089ac39c07a7347d536becf92,40,0,0,0,0,delivery,174.0,0.0,1,0,1,0,0,new
8181b7c050dd40e991c3db72e96fc245,31,1,0,0,0,delivery,66.333333333333329,0.33333333333333337,3,0,3,0,0,new
bc9ae60f11b6f23c67e1ed52d08f9458,24,1,0,0,0,pickup,89.0,0.0,3,0,3,0,0,new
4306a7fe2e9e51b4b8803f8593782209,37,1,0,0,0,pickup,246.5,0.0,2,0,2,0,0,new
9a893606e53ed5201fa1456a0c4b5cd5,31,1,0,0,0,not_stated,14.666666666666668,0.16666666666666666,6,0,0,0,1,new
9a893606e53ed5201fa1456a0c4b5cd5,31,1,0,0,0,pickup,76.0,0.0,1,0,1,0,0,old
d597a169081887771fd97c0d1893dc9a,32,1,0,0,0,pickup,19.2,0.2,5,0,5,0,0,old
e555b63531d8636e6dfb59ff4b23dddc,23,1,0,0,0,pickup,498.0,0.0,2,0,2,0,1,old
449b0997ebe53e9881ad6496207cdcfd,27,1,0,0,0,pickup,283.0,0.0,1,0,1,0,1,new
ca4df87d1d477894ea91676f9d5ed7e4,58,0,0,0,0,delivery,111.0,0.0,1,0,1,0,0,new
fbf3c9e6c0c3db0ae744101ce9964edd,32,0,0,0,0,pickup,179.0,0.0,1,0,0,0,0,new
abab74d36d7c7b2d6a6663bef1ba369f,25,1,0,0,0,pickup,79.0,0.0,1,0,1,0,0,new
a9fc3fd490f1243115ad6ceb6e02328e,42,1,0,0,0,pickup,235.0,0.0,1,0,0,0,0,new
cbb1218ce9a4e3d722670641d1207295,34,1,0,0,0,pickup,136.0,0.0,1,0,1,0,0,new
1178353369a6ea0218b035aaef552594,30,0,0,0,0,pickup,22.0,0.5,2,0,2,0,0,new
2a64fcbccbf39bb16f1b894aae4885f6,28,1,0,0,0,not_stated,69.0,0.0,1,0,0,0,0,old
2a64fcbccbf39bb16f1b894aae4885f6,28,1,0,0,0,pickup,164.0,0.0,1,0,1,0,0,new
63781b533ae03222e649528352b59d69,35,1,0,0,0,pickup,113.0,0.0,1,0,1,0,1,new
b4577fda69be50e81b84c063b075b750,27,1,0,0,0,pickup,367.0,0.0,1,0,1,0,0,new
05fe3ea763c2cd0cdbffa0087033fd59,56,1,0,0,0,pickup,109.0,0.0,1,0,1,0,0,new
9d2020fb13ce7fa05a173b30e021827a,25,1,0,0,0,pickup,223.0,0.0,1,0,1,0,1,new
60a440e5bd974ee97294125511c15218,41,1,0,0,0,pickup,231.0,0.0,1,0,0,0,0,new
035bce7dfe6662db03ef6aac480a228d,31,1,0,0,0,pickup,212.0,0.0,1,0,1,0,1,new
b7cc009bba089890b45b1c3c2c22ad74,48,1,0,0,0,delivery,1761.0,0.0,1,0,1,0,0,new
d7c40d0bde1b4e50b0a55811c250bcdc,32,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
d7c40d0bde1b4e50b0a55811c250bcdc,32,1,0,0,0,pickup,160.0,0.0,1,0,1,0,1,old
1eaf00bec8a4e87cce3ed04ca92ce77e,26,1,0,0,0,delivery,236.0,0.0,1,0,1,0,0,new
df19942f90fcdb95338dcc41b71026b1,27,0,0,0,0,pickup,202.0,0.0,1,0,1,0,1,new
b56e1876242b05f0a1cad6453baf3c22,33,1,0,0,0,pickup,87.0,0.0,1,0,1,0,0,new
76926b0f363084bbf0bdcabced2508f9,26,0,0,0,0,not_stated,74.0,0.0,1,0,0,0,0,new
b8be94739d3243c70ea381eba8c7a343,31,0,0,0,0,pickup,73.0,0.0,1,0,1,0,0,new
3816c3c263ab4504441d9a5de27c2b5c,36,1,0,0,0,pickup,164.0,0.0,1,0,1,0,1,new
a72af749792903cf5d55e216f2b53a5f,23,1,0,0,0,delivery,158.0,0.0,1,0,1,0,0,old
a72af749792903cf5d55e216f2b53a5f,23,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
07a2d52f3ae82fc3024734d1722e0212,33,1,0,0,0,pickup,44.0,0.5,2,0,2,0,0,new
4983c4867370980dcbf221082a2f7d7e,45,1,0,0,0,pickup,275.0,0.0,1,0,1,0,0,new
ad48bf14b9231983056b17cf9a05f1f7,24,0,0,0,0,not_stated,160.5,0.0,2,1,0,0,0,new
c419bfdf6874dafe8ffb7560c664a04e,21,1,0,0,0,not_stated,2.0,0.0,1,0,0,0,0,old
c419bfdf6874dafe8ffb7560c664a04e,21,1,0,0,0,delivery,241.0,0.0,1,0,1,0,0,new
310b3f885306c3df6f8051ed4772138c,20,1,0,0,0,pickup,1162.0,0.0,1,0,0,0,0,new
bc057f6185ded362f3f64d3707101a0b,43,1,0,0,0,pickup,285.0,0.0,2,0,2,0,0,new
da65d1e1549d9eff5e4354d5aa18abd6,37,1,0,0,0,delivery,166.0,0.0,1,0,1,0,0,new
31dc28a23afe1f34b2f77c00245e3f86,31,0,0,0,0,delivery,87.0,0.0,1,0,1,0,0,new
b047ca4425511ebf06518920ce7162c1,22,0,0,0,0,pickup,39.0,0.0,1,0,0,0,0,new
94dc3b619976cb647763bb83cabc78a9,53,1,0,0,0,delivery,307.0,0.0,1,0,1,0,0,new
c85912dea85ea2d8dcf352bbea6f49b6,25,0,0,0,0,pickup,130.0,0.0,1,0,1,0,1,new
fb71d483ffbee9d3f6c1f6cc0608f3df,50,1,0,0,0,pickup,304.0,0.0,1,0,1,0,1,old
7023fc14bb2a9db49eafeae97fd25115,39,1,0,0,0,pickup,134.0,0.0,1,0,0,0,0,new
42297ca1a909f329e83aeefc0ec1dcb3,26,1,0,0,0,pickup,39.0,0.0,1,0,0,0,0,new
d5d8cdfa931d47a14d6339de056cd090,27,0,0,0,0,delivery,177.0,0.0,1,0,1,0,0,new
6979b9657e627f63a8b110429d5eba3d,58,1,0,0,0,pickup,42.0,0.0,1,0,0,0,0,old
6979b9657e627f63a8b110429d5eba3d,58,1,0,0,0,not_stated,1530.5,0.0,2,0,0,0,0,new
d38fc0b423505f759bacf763e0b27b28,25,1,0,0,0,delivery,49.0,0.0,1,0,1,0,0,new
f610c9f9b81a83b3258fd1dc44ef7524,42,0,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
f610c9f9b81a83b3258fd1dc44ef7524,42,0,0,0,0,delivery,1236.0,0.0,1,0,1,0,0,old
d3acb6bf19edd8ff80ef8c2f0b5842fe,34,1,0,0,0,delivery,757.0,0.0,1,0,1,0,0,new
72410faf6714d5d7ee329d0d1c5a47b7,36,1,0,0,0,pickup,45.333333333333336,0.33333333333333337,3,1,3,0,0,new
3d229e23c6147b08b3a9de9bb992c7b9,38,1,0,0,0,pickup,168.0,0.0,1,0,1,0,1,new
8e655b3c2cc43581e95823a6134a9c16,25,0,0,0,0,not_stated,331.0,0.0,1,0,0,0,0,old
6729c714d3d3f66515bf665f7825b107,38,0,0,0,0,pickup,129.0,0.0,2,0,2,0,0,new
090ac95f46f45dba71bad547dbc9fe11,39,1,0,0,0,pickup,207.0,0.0,1,0,1,0,1,new
3e5745f7ff321f490e7678caa9951d8a,27,1,0,0,0,pickup,64.0,0.0,1,0,0,0,0,new
7cdfd8252f5d1a0a50a49d94f29dc6e5,44,0,0,0,0,pickup,65.0,0.0,1,0,0,0,0,new
199dd9ff3902b2824462010b6298f2cb,52,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
199dd9ff3902b2824462010b6298f2cb,52,1,0,0,0,pickup,141.5,0.0,2,0,2,0,0,old
26b42844a6c6547fc5ab5582371d8c63,42,0,0,0,0,pickup,41.0,0.0,1,0,0,0,0,new
1556e1bf853305cffba233240c9155d1,35,1,0,0,0,delivery,70.0,0.0,1,0,1,0,0,new
e5ec20db6d74b4b881b1d602b7a65f62,40,1,0,0,0,pickup,13.75,0.0,4,0,4,0,0,new
d5c9ac1055c5a903ac03fafbde0d907b,58,1,0,0,0,delivery,144.0,0.0,1,0,1,0,0,old
d5c9ac1055c5a903ac03fafbde0d907b,58,1,0,0,0,not_stated,75.0,0.0,1,1,0,0,0,new
a4e7df4e7d820e9c6398a64a2d0ce7be,33,1,0,0,0,pickup,223.0,0.0,1,0,1,0,0,new
a8c017d3d9dd1b754a5cd4e34c08290b,30,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
a8c017d3d9dd1b754a5cd4e34c08290b,30,1,0,0,0,delivery,134.0,0.0,1,0,1,0,0,old
597d5e18c29bd52125e329e8ba9166d9,43,1,0,0,0,pickup,261.0,0.0,1,0,1,0,0,new
aa260afa6f6e3f6ea80ec35795895093,34,0,0,0,0,delivery,59.0,0.0,1,0,1,0,0,new
4fcba34ede30d505335cc4124bbfbe96,37,1,0,0,0,pickup,159.0,0.0,1,0,0,0,0,new
7fc16ad5bac99e398960ff3a11529128,23,1,0,0,0,pickup,126.0,0.0,1,0,0,0,0,new
bc7911dbd76900fe10356f3f34fd7cf1,30,1,1,0,0,pickup,64.0,0.0,1,0,0,0,0,old
fa3d821a26e00660dce3b1ef634b1be7,52,1,0,0,0,delivery,19.0,0.0,1,0,1,0,0,old
fa3d821a26e00660dce3b1ef634b1be7,52,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
9305fb15d58f7a7867df3818e935f1d8,25,1,0,0,0,pickup,103.0,0.0,1,0,0,0,0,new
9776348d99313686349e1ea0892a7167,54,1,0,0,0,not_stated,159.0,0.0,1,0,0,0,0,new
8557302350386e9974f7c7bfa82e235d,43,1,0,0,0,pickup,444.0,0.0,1,0,0,0,0,old
8557302350386e9974f7c7bfa82e235d,43,1,0,0,0,not_stated,17.0,0.5,2,0,0,0,0,new
0e173047d0d35556274f645901cced8f,23,1,0,0,0,not_stated,272.0,0.5,2,0,0,0,0,new
a5729ad39070f2c005251a69faaf6f2b,61,0,0,0,0,pickup,791.0,0.0,1,0,0,0,0,new
66656c92aa0e30970d253ccb86cdfeb6,31,1,0,0,0,pickup,167.0,0.0,1,0,1,0,1,new
95de8b9c7814db12a6c19313dfe2ad52,34,1,0,0,0,pickup,151.0,0.0,1,0,1,0,0,new
c1ba984e0d1db68fe92991a86eb433dd,37,1,0,0,0,delivery,59.5,0.0,2,0,2,0,0,new
c1ba984e0d1db68fe92991a86eb433dd,37,1,0,0,0,pickup,158.0,0.0,1,0,1,0,1,old
399ca6539114d44e9a37b1f26961df08,56,1,0,0,0,delivery,205.0,0.0,1,0,1,0,0,new
399ca6539114d44e9a37b1f26961df08,56,1,0,0,0,pickup,16.0,0.0,1,0,1,0,0,old
e1fc514dabf6656f19a68e7655b85536,24,0,0,0,0,pickup,319.0,0.0,1,0,0,0,0,new
c39a2a2f020dbef40db01d0d5c8b07cc,43,1,0,0,0,pickup,778.0,0.0,1,0,0,0,0,new
b4be8024de4847125342c1209650251a,39,1,0,0,0,pickup,99.0,0.0,1,0,0,0,0,new
c77e95583fa0041bfc8925ef5752efa6,25,1,0,0,0,pickup,82.0,0.0,1,0,0,0,0,new
8fb1c4be0e6f96827ea758e5ee66ed51,48,0,0,0,0,pickup,164.0,0.0,1,0,0,0,0,new
f96990d5d86f7571917399199507479b,23,0,0,0,0,pickup,222.0,0.0,1,0,1,0,1,new
b36dd8d737c575bc57ce8cc3f9e48963,36,1,0,0,0,pickup,174.0,0.0,1,0,0,0,0,new
9bac2e863f7543f6f64f038f4e6ba276,32,0,0,0,0,pickup,95.0,0.0,1,0,0,0,0,new
041be904124b898f03fffde3517743b4,36,1,0,0,0,pickup,157.0,0.0,1,0,0,0,0,new
3b63e0be6b119bb664291788f2d9ba0f,50,1,0,0,0,pickup,183.0,0.0,1,0,0,0,0,new
f49d82b163c243223fea3c4b5ffe7e3d,28,1,0,0,0,pickup,311.0,0.0,1,0,1,0,1,old
d5e7adf79d6822d057b8e70274b42fe1,26,1,0,0,0,pickup,81.0,0.0,1,0,1,0,0,new
f534e1ad1dc4cde8a7aa3139d17f1b9f,24,1,0,0,0,pickup,57.0,0.0,1,0,0,0,0,new
9c4f9a5ed390464daf102f9602667ba9,50,1,0,0,0,delivery,155.0,0.0,1,0,1,0,0,new
02d3b53c2ca1070d456daa17405e0c59,22,0,0,0,0,pickup,103.0,0.0,1,0,0,0,0,new
146785b94f120a6630c1f06856fb0a44,22,1,0,0,0,pickup,78.0,0.0,1,0,0,0,0,old
73e0f550ef7f8ce8acc809027d0d47b7,45,1,0,0,0,delivery,153.0,0.0,1,0,1,0,0,old
9d6c9cfd37c13c0245af4cf47a811748,26,0,0,0,0,pickup,384.0,0.0,1,0,1,0,1,new
e09adf5796b9cbd71333a25bb0d7db53,27,1,0,0,0,pickup,69.0,0.0,1,0,0,0,0,new
7c0583b4a748030aebcaa8140ccccbcc,26,1,0,0,0,pickup,59.0,0.0,1,0,1,0,1,new
604efe613bfb1fb3e723d9003cb903b0,24,1,0,0,0,not_stated,137.0,0.0,1,0,0,0,0,new
01333493eb02180642eb0b21c55630b1,30,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
01333493eb02180642eb0b21c55630b1,30,1,0,0,0,pickup,217.0,0.0,1,0,1,0,1,old
d00438787e97718347abc1204222fc8b,31,1,0,0,0,not_stated,242.0,0.0,1,0,0,0,0,old
d00438787e97718347abc1204222fc8b,31,1,0,0,0,pickup,121.5,0.0,2,0,2,0,0,new
b3a285dd2d7f733b8caf4a1d44fb8558,24,1,0,0,0,delivery,61.0,0.5,2,0,2,0,0,new
af558c5e66591230feb01370c2a49413,41,1,0,0,0,pickup,256.0,0.0,1,0,0,0,0,new
9f718a2e02e84e1b8014f737b8760ea5,24,1,0,0,0,pickup,159.0,0.0,1,0,0,0,0,old
9f718a2e02e84e1b8014f737b8760ea5,24,1,0,0,0,delivery,671.0,0.0,1,0,1,0,0,new
3a918028738f691ee72ebd694af2a26d,41,1,0,0,0,pickup,81.0,0.0,1,0,1,0,0,new
2dde67ea81891ca580053499718bc213,20,1,0,0,0,pickup,476.0,0.0,1,0,1,0,1,new
9e3204ff95182e7b99d00e320efa8147,28,1,0,0,0,pickup,68.0,0.0,1,0,0,0,0,new
6b045203536add256742f20fb71ad66a,20,1,0,0,0,pickup,44.0,0.0,1,0,0,0,0,old
6b045203536add256742f20fb71ad66a,20,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
5f713482a2d534b74ae0a6dbcbfff26e,29,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
5f713482a2d534b74ae0a6dbcbfff26e,29,1,0,0,0,pickup,87.0,0.0,1,0,0,0,0,old
c3cc1f7ea6a6b1558c4d2da2bbc05828,28,0,0,0,0,pickup,36.0,0.0,1,0,1,0,0,old
c3cc1f7ea6a6b1558c4d2da2bbc05828,28,0,0,0,0,delivery,617.0,0.0,1,0,1,0,0,new
28dfd11cd076165592729d33b5240ff9,39,1,0,0,0,delivery,476.0,0.0,1,0,1,0,0,new
129830a96f185c4ef4a8059f1bda7c50,56,1,0,0,0,delivery,163.0,0.0,1,0,1,0,0,old
129830a96f185c4ef4a8059f1bda7c50,56,1,0,0,0,not_stated,249.0,0.0,1,0,0,0,0,new
26b9fa4c7eb2546143872f852ce59612,36,1,0,0,0,delivery,359.0,0.0,1,0,1,0,0,new
b7d7bb0703e1391d0fae365e5c3b92d4,36,0,0,0,0,pickup,68.0,0.0,1,0,1,0,1,new
befeeb353be901673f5874298890ee91,33,1,0,0,0,delivery,352.0,0.0,2,0,2,0,0,new
d804d08baba196539a545fc7069d59dc,29,1,0,0,0,pickup,321.0,0.0,1,0,0,0,0,new
c5256450df416dea271a13dcb45ab11a,50,0,0,0,0,pickup,184.0,0.0,1,0,1,0,1,new
55e07b5c5c4538153dcbd4e694d4dfd3,22,1,0,0,0,pickup,54.0,0.0,1,0,0,0,0,new
e85599c719026ae9f9753dc88d5984b4,29,1,0,0,0,delivery,690.0,0.0,1,0,1,0,0,old
e85599c719026ae9f9753dc88d5984b4,29,1,0,0,0,not_stated,1469.0,0.0,1,0,0,0,0,new
949382d38774b3ae41bbf117807598f0,37,1,0,0,0,pickup,770.0,0.0,1,0,1,0,0,new
4b8c1f359410f4cb55cedb2b4f140c48,30,1,0,0,0,pickup,87.0,0.0,1,0,0,0,0,new
8f08b44951883f169dc513f4b17ddcf6,38,0,0,0,0,pickup,92.0,0.0,1,0,0,0,0,new
57b65dff53d82c9f51923b6d75635d1f,23,1,0,0,0,pickup,829.0,0.0,1,0,1,0,1,new
b688574cd40d54665fbee8d7c08fc0c4,27,0,0,0,0,pickup,53.0,0.0,1,0,0,0,0,new
de44e75f5588c49bfef26f646236eab9,34,1,0,0,0,pickup,171.0,0.0,1,0,1,0,1,new
18538b94ecd6c09095b8945d458b40e6,49,1,0,0,0,delivery,379.0,0.0,1,0,1,0,0,old
a4c695a4776d5b19a31d5f48db66f77a,35,1,0,0,0,pickup,147.0,0.0,1,0,0,0,0,new
dbfc9d0705c65b8e64e2b52c0e18db88,48,1,0,0,0,not_stated,38.0,0.0,1,0,0,0,0,new
dbfc9d0705c65b8e64e2b52c0e18db88,48,1,0,0,0,delivery,117.0,0.0,1,0,1,0,0,old
c9715d010b73a18870a97544bfcfd42a,27,1,0,0,0,pickup,68.0,0.0,1,0,0,0,0,new
f7f36084de5f9bf6d2ed93145ec52af9,33,1,0,0,0,pickup,410.0,0.0,1,0,1,0,1,new
e8a38b8acb025649e75dc3f78a8fe544,25,1,0,0,0,pickup,98.0,0.0,1,0,0,0,0,new
b77f576abc335a0088bab45b3adc7ea9,39,1,0,0,0,pickup,236.0,0.0,1,0,1,0,1,new
03480e177e852726dca3961df9339cb7,20,1,0,0,0,pickup,155.0,0.0,1,0,0,0,0,new
76cea59a64f9c30f84ddba9875fb2a1a,20,1,0,0,0,pickup,96.0,0.0,1,0,0,0,0,new
581149bfd845711a03f0ec88cb9a9831,48,1,0,0,0,not_stated,119.0,0.0,1,0,0,0,0,new
f02e755036f646835e2c03cfb40e92bd,25,1,0,0,0,pickup,113.0,0.0,1,0,1,0,0,new
e411a8fd6d2aef1cc5741632ba3851b0,46,0,0,0,0,delivery,154.0,0.0,1,0,1,0,0,new
7cf2bf4ae8824bbde8448a046b20ed60,22,1,0,0,0,delivery,53.0,0.0,1,0,1,0,0,new
6afdd68427181f1ae7b45ac0b424aaf8,22,1,0,0,0,pickup,43.0,0.0,1,0,1,0,0,new
2c16903ed952aa41c5411cc1c691edf9,34,1,0,0,0,delivery,64.0,0.0,1,0,1,0,0,old
0d0a424e7b8043bd6b980a2c43f2b167,34,1,0,0,0,pickup,379.33333333333337,0.0,3,1,3,0,1,new
fde339281d72a5e7d3308e9351fe571b,39,1,0,0,0,pickup,383.0,0.0,1,0,1,0,1,new
ceabcc8b6e04289342f33c766cbd5f71,23,0,0,0,0,pickup,188.0,0.0,1,0,0,0,0,old
c95ff88165c6b8e7052db31e365c6f8e,20,1,0,0,0,pickup,153.0,0.0,1,0,1,0,1,new
33dcb811035468207f0ca4edd868895c,32,1,0,0,0,pickup,79.0,0.0,1,0,0,0,0,new
6e1dc48839a57660ba63138eba527565,48,1,0,0,0,delivery,184.0,0.0,1,0,1,0,0,new
962c735edfa83987d340ca34af79625d,34,1,0,0,0,pickup,154.0,0.0,1,0,0,0,0,new
3f1866103a95b2e92069e0ffe0c39d0e,38,1,0,0,0,pickup,96.0,0.0,1,0,1,0,0,new
ce19b099c7b237839e2ebb02d8a9beb7,30,1,0,0,0,delivery,73.0,0.0,1,0,1,0,0,old
0c83d1fdecc47ba00cdb1adce7665e91,34,1,0,0,0,pickup,124.66666666666666,0.33333333333333337,3,0,3,0,1,new
0c83d1fdecc47ba00cdb1adce7665e91,34,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,old
8b9ae049605f8b7f1a52dc1e3e0105cd,55,1,0,0,0,pickup,172.0,0.0,1,0,0,0,0,new
cb29a930409a2448449b9ed6fa0abe07,26,1,0,0,0,pickup,106.0,0.0,1,0,0,0,0,new
555e3838260ef95abb8533d8db574917,28,1,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,old
555e3838260ef95abb8533d8db574917,28,1,0,0,0,delivery,584.0,0.0,1,0,1,0,0,old
076f0e224bc70d9f726065f9e9f32ef3,38,0,0,0,0,pickup,70.0,0.0,1,0,0,0,0,new
3489083c2b675006317593c270e96547,34,1,0,0,0,delivery,152.0,0.0,1,0,1,0,0,new
dc11da96c1479c0f405796fc77c1a4fe,24,1,0,0,0,pickup,68.0,0.0,1,0,0,0,0,new
c983865aeefe1cdbf55d45a13d244001,39,1,0,0,0,pickup,2367.0,0.0,1,0,1,0,1,new
dd4cfc0956d4c449985721c51aa98300,29,1,0,0,0,pickup,115.0,0.0,1,0,1,0,1,new
48c0866cf45fee7ee42029e1356ced23,38,1,0,0,0,pickup,138.0,0.0,1,0,0,0,0,new
c3d1c0a6cf3fba50df4a98ad0e22ba3e,32,0,0,0,0,pickup,126.0,0.0,1,0,1,0,1,new
0b0525118d3a2e60b2b12c9954283820,22,1,0,0,0,pickup,42.0,0.0,2,0,2,0,0,new
593b9c8b6d81a450d8b4cb3d0fe8876e,40,0,0,0,0,delivery,52.0,0.0,1,0,1,0,0,old
e7e549ac1997eb127feb6ff35dac6faf,21,0,0,0,0,delivery,187.66666666666666,0.33333333333333337,3,0,3,0,0,new
2ceb049ff70637c8a8935b8875c27948,38,0,0,0,0,delivery,103.0,0.0,1,0,1,0,0,new
8e91a0d9f9f4510a27c1498ec87b069d,28,1,0,0,0,pickup,29.5,0.5,2,0,2,0,0,new
126cf130cfa57e87118b0a9c79512a02,30,1,0,0,0,delivery,2020.0,0.0,1,0,1,1,0,new
54f72556601c7a6bff0007b91c6bd705,37,1,0,0,0,pickup,65.0,0.0,1,0,0,0,0,new
38b4cc71af16e4bdcdadab53a2f78f81,33,1,0,0,0,not_stated,15.5,0.5,2,0,0,0,0,new
38b4cc71af16e4bdcdadab53a2f78f81,33,1,0,0,0,delivery,78.0,0.0,1,0,1,0,0,old
1e6d30909939abc7292601f738d527f8,59,1,0,0,0,pickup,60.0,0.0,1,0,0,0,0,new
23b6eef8cc499ae1d552cf93475848e2,29,0,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,old
3265c41fdfd01073e1a2a4d0c39eb4a5,34,1,0,0,0,pickup,410.0,0.0,1,0,0,0,0,new
3ddb196323a8678c251120453a79e25b,41,1,0,0,0,pickup,72.0,0.0,1,0,0,0,0,new
63effca929ad46ec153c33932076f292,49,1,0,0,0,pickup,46.5,0.5,2,0,2,0,0,new
596f1a1de5bcf78385cf2ecd2c642b0f,31,0,0,0,0,pickup,106.0,0.0,1,0,1,0,0,new
9b339cfce7883cf311ccac8e0b11190f,32,1,0,0,0,pickup,172.0,0.0,1,0,1,0,0,new
c5e8d92a4d62fc38774fb1d4b6bad37d,38,1,0,0,0,pickup,185.0,0.0,1,0,1,0,1,new
15749fe4cba4e2eaa1659c037fb20e12,34,1,0,0,0,pickup,45.0,0.0,1,0,0,0,0,new
332b454a3b4e882294926b231cfc5ca5,34,0,0,0,0,delivery,150.0,0.0,2,1,2,0,0,new
9b966f5c2e2d0406dc54e6f2aa0f34b7,21,0,0,0,0,pickup,185.0,0.0,1,0,1,0,1,new
b58f27e872a3da65af50923aafbb2923,29,0,0,0,0,pickup,52.666666666666664,0.33333333333333337,3,1,3,0,0,new
c5d0ed858331f274a81be470eeea0eb3,29,0,0,0,0,pickup,43.5,0.0,2,0,2,0,0,new
f109b7376d0ed648c3197a5016d39aba,30,1,0,0,0,pickup,149.0,0.0,1,0,1,0,0,new
d89662125d9b1bf4afa18bd2a9cb5fea,32,0,0,0,0,pickup,146.0,0.0,1,0,1,0,1,new
aaf47a1c9f23749250b3013332c640a0,20,1,0,0,0,pickup,91.0,0.0,1,0,0,0,0,new
ca4f97e7c8caede7d149fad5244f8251,41,0,0,0,0,pickup,163.0,0.0,1,0,0,0,0,new
623f67cd2b2276c1a297f51c89c015af,35,1,0,0,0,pickup,328.0,0.0,1,0,1,0,1,new
cdbf831cf0dc4cbec680a71c2bc4591d,25,0,0,0,0,not_stated,0.0,1.0,1,0,0,0,0,new
cdbf831cf0dc4cbec680a71c2bc4591d,25,0,0,0,0,pickup,55.0,0.0,1,0,0,0,0,old
33ddc6b3270b615569e16a5a60f9c03d,20,1,0,0,0,not_stated,66.0,0.0,1,0,0,0,0,new
a500c2a28d9605b719d9778db6c8ae80,21,1,0,0,0,pickup,108.0,0.0,1,0,0,0,0,new
e9cdea3906c2dde520d12d1308c52492,24,0,0,0,0,pickup,38.0,0.0,1,0,0,0,0,new
f54216c66cd9df13130654d573852275,24,1,0,0,0,pickup,66.0,0.0,1,0,0,0,0,new
c4fbac920ea5016a84bc015413168ddf,31,1,0,0,0,pickup,64.5,0.0,2,0,2,0,1,old
